02-06-16 09:15,BANKNIFTY02JUN16
09-06-16 09:15,BANKNIFTY09JUN16
16-06-16 09:15,BANKNIFTY16JUN16
23-06-16 09:15,BANKNIFTY23JUN16
30-06-16 09:15,BANKNIFTY30JUN16
07-07-16 09:15,BANKNIFTY07JUL16
14-07-16 09:15,BANKNIFTY14JUL16
21-07-16 09:15,BANKNIFTY21JUL16
28-07-16 09:15,BANKNIFTY28JUL16
04-08-16 09:15,BANKNIFTY04AUG16
11-08-16 09:15,BANKNIFTY11AUG16
18-08-16 09:15,BANKNIFTY18AUG16
25-08-16 09:15,BANKNIFTY25AUG16
01-09-16 09:15,BANKNIFTY01SEP16
08-09-16 09:15,BANKNIFTY08SEP16
15-09-16 09:15,BANKNIFTY15SEP16
22-09-16 09:15,BANKNIFTY22SEP16
29-09-16 09:15,BANKNIFTY29SEP16
06-10-16 09:15,BANKNIFTY06OCT16
13-10-16 09:15,BANKNIFTY13OCT16
20-10-16 09:15,BANKNIFTY20OCT16
27-10-16 09:15,BANKNIFTY27OCT16
03-11-16 09:15,BANKNIFTY03NOV16
10-11-16 09:15,BANKNIFTY10NOV16
17-11-16 09:15,BANKNIFTY17NOV16
24-11-16 09:15,BANKNIFTY24NOV16
01-12-16 09:15,BANKNIFTY01DEC16
08-12-16 09:15,BANKNIFTY08DEC16
15-12-16 09:15,BANKNIFTY15DEC16
22-12-16 09:15,BANKNIFTY22DEC16
29-12-16 09:15,BANKNIFTY29DEC16
05-01-17 09:15,BANKNIFTY05JAN17
12-01-17 09:15,BANKNIFTY12JAN17
19-01-17 09:15,BANKNIFTY19JAN17
25-01-17 09:15,BANKNIFTY25JAN17
02-02-17 09:15,BANKNIFTY02FEB17
09-02-17 09:15,BANKNIFTY09FEB17
16-02-17 09:15,BANKNIFTY16FEB17
23-02-17 09:15,BANKNIFTY23FEB17
02-03-17 09:15,BANKNIFTY02MAR17
09-03-17 09:15,BANKNIFTY09MAR17
16-03-17 09:15,BANKNIFTY16MAR17
23-03-17 09:15,BANKNIFTY23MAR17
30-03-17 09:15,BANKNIFTY30MAR17
06-04-17 09:15,BANKNIFTY06APR17
13-04-17 09:15,BANKNIFTY13APR17
20-04-17 09:15,BANKNIFTY20APR17
27-04-17 09:15,BANKNIFTY27APR17
04-05-17 09:15,BANKNIFTY04MAY17
11-05-17 09:15,BANKNIFTY11MAY17
18-05-17 09:15,BANKNIFTY18MAY17
25-05-17 09:15,BANKNIFTY25MAY17
01-06-17 09:15,BANKNIFTY01JUN17
08-06-17 09:15,BANKNIFTY08JUN17
15-06-17 09:15,BANKNIFTY15JUN17
22-06-17 09:15,BANKNIFTY22JUN17
29-06-17 09:15,BANKNIFTY29JUN17
06-07-17 09:15,BANKNIFTY06JUL17
13-07-17 09:15,BANKNIFTY13JUL17
20-07-17 09:15,BANKNIFTY20JUL17
27-07-17 09:15,BANKNIFTY27JUL17
03-08-17 09:15,BANKNIFTY03AUG17
10-08-17 09:15,BANKNIFTY10AUG17
17-08-17 09:15,BANKNIFTY17AUG17
24-08-17 09:15,BANKNIFTY24AUG17
31-08-17 09:15,BANKNIFTY31AUG17
07-09-17 09:15,BANKNIFTY07SEP17
14-09-17 09:15,BANKNIFTY14SEP17
21-09-17 09:15,BANKNIFTY21SEP17
28-09-17 09:15,BANKNIFTY28SEP17
05-10-17 09:15,BANKNIFTY05OCT17
12-10-17 09:15,BANKNIFTY12OCT17
18-10-17 09:15,BANKNIFTY18OCT17
26-10-17 09:15,BANKNIFTY26OCT17
02-11-17 09:15,BANKNIFTY02NOV17
09-11-17 09:15,BANKNIFTY09NOV17
16-11-17 09:15,BANKNIFTY16NOV17
23-11-17 09:15,BANKNIFTY23NOV17
30-11-17 09:15,BANKNIFTY30NOV17
07-12-17 09:15,BANKNIFTY07DEC17
14-12-17 09:15,BANKNIFTY14DEC17
21-12-17 09:15,BANKNIFTY21DEC17
28-12-17 09:15,BANKNIFTY28DEC17
04-01-18 09:15,BANKNIFTY04JAN18
11-01-18 09:15,BANKNIFTY11JAN18
18-01-18 09:15,BANKNIFTY18JAN18
25-01-18 09:15,BANKNIFTY25JAN18
01-02-18 09:15,BANKNIFTY01FEB18
08-02-18 09:15,BANKNIFTY08FEB18
15-02-18 09:15,BANKNIFTY15FEB18
22-02-18 09:15,BANKNIFTY22FEB18
01-03-18 09:15,BANKNIFTY01MAR18
08-03-18 09:15,BANKNIFTY08MAR18
15-03-18 09:15,BANKNIFTY15MAR18
22-03-18 09:15,BANKNIFTY22MAR18
28-03-18 09:15,BANKNIFTY28MAR18
05-04-18 09:15,BANKNIFTY05APR18
12-04-18 09:15,BANKNIFTY12APR18
19-04-18 09:15,BANKNIFTY19APR18
26-04-18 09:15,BANKNIFTY26APR18
03-05-18 09:15,BANKNIFTY03MAY18
10-05-18 09:15,BANKNIFTY10MAY18
17-05-18 09:15,BANKNIFTY17MAY18
24-05-18 09:15,BANKNIFTY24MAY18
31-05-18 09:15,BANKNIFTY31MAY18
07-06-18 09:15,BANKNIFTY07JUN18
14-06-18 09:15,BANKNIFTY14JUN18
21-06-18 09:15,BANKNIFTY21JUN18
28-06-18 09:15,BANKNIFTY28JUN18
05-07-18 09:15,BANKNIFTY05JUL18
12-07-18 09:15,BANKNIFTY12JUL18
19-07-18 09:15,BANKNIFTY19JUL18
26-07-18 09:15,BANKNIFTY26JUL18
02-08-18 09:15,BANKNIFTY02AUG18
09-08-18 09:15,BANKNIFTY09AUG18
16-08-18 09:15,BANKNIFTY16AUG18
23-08-18 09:15,BANKNIFTY23AUG18
30-08-18 09:15,BANKNIFTY30AUG18
06-09-18 09:15,BANKNIFTY06SEP18
12-09-18 09:15,BANKNIFTY12SEP18
19-09-18 09:15,BANKNIFTY19SEP18
27-09-18 09:15,BANKNIFTY27SEP18
04-10-18 09:15,BANKNIFTY04OCT18
11-10-18 09:15,BANKNIFTY11OCT18
17-10-18 09:15,BANKNIFTY17OCT18
25-10-18 09:15,BANKNIFTY25OCT18
01-11-18 09:15,BANKNIFTY01NOV18
06-11-18 09:15,BANKNIFTY06NOV18
15-11-18 09:15,BANKNIFTY15NOV18
22-11-18 09:15,BANKNIFTY22NOV18
29-11-18 09:15,BANKNIFTY29NOV18
06-12-18 09:15,BANKNIFTY06DEC18
13-12-18 09:15,BANKNIFTY13DEC18
20-12-18 09:15,BANKNIFTY20DEC18
27-12-18 09:15,BANKNIFTY27DEC18
03-01-19 09:15,BANKNIFTY03JAN19
10-01-19 09:15,BANKNIFTY10JAN19
17-01-19 09:15,BANKNIFTY17JAN19
24-01-19 09:15,BANKNIFTY24JAN19
31-01-19 09:15,BANKNIFTY31JAN19
07-02-19 09:15,BANKNIFTY07FEB19
14-02-19 09:15,BANKNIFTY14FEB19
21-02-19 09:15,BANKNIFTY21FEB19
28-02-19 09:15,BANKNIFTY28FEB19
07-03-19 09:15,BANKNIFTY07MAR19
14-03-19 09:15,BANKNIFTY14MAR19
20-03-19 09:15,BANKNIFTY20MAR19
28-03-19 09:15,BANKNIFTY28MAR19
04-04-19 09:15,BANKNIFTY04APR19
11-04-19 09:15,BANKNIFTY11APR19
18-04-19 09:15,BANKNIFTY18APR19
25-04-19 09:15,BANKNIFTY25APR19
02-05-19 09:15,BANKNIFTY02MAY19
09-05-19 09:15,BANKNIFTY09MAY19
16-05-19 09:15,BANKNIFTY16MAY19
23-05-19 09:15,BANKNIFTY23MAY19
30-05-19 09:15,BANKNIFTY30MAY19
06-06-19 09:15,BANKNIFTY06JUN19
13-06-19 09:15,BANKNIFTY13JUN19
20-06-19 09:15,BANKNIFTY20JUN19
27-06-19 09:15,BANKNIFTY27JUN19
04-07-19 09:15,BANKNIFTY04JUL19
11-07-19 09:15,BANKNIFTY11JUL19
18-07-19 09:15,BANKNIFTY18JUL19
25-07-19 09:15,BANKNIFTY25JUL19
01-08-19 09:15,BANKNIFTY01AUG19
08-08-19 09:15,BANKNIFTY08AUG19
14-08-19 09:15,BANKNIFTY14AUG19
22-08-19 09:15,BANKNIFTY22AUG19
29-08-19 09:15,BANKNIFTY29AUG19
05-09-19 09:15,BANKNIFTY05SEP19
12-09-19 09:15,BANKNIFTY12SEP19
19-09-19 09:15,BANKNIFTY19SEP19
26-09-19 09:15,BANKNIFTY26SEP19
03-10-19 09:15,BANKNIFTY03OCT19
10-10-19 09:15,BANKNIFTY10OCT19
17-10-19 09:15,BANKNIFTY17OCT19
24-10-19 09:15,BANKNIFTY24OCT19
31-10-19 09:15,BANKNIFTY31OCT19
07-11-19 09:15,BANKNIFTY07NOV19
14-11-19 09:15,BANKNIFTY14NOV19
21-11-19 09:15,BANKNIFTY21NOV19
28-11-19 09:15,BANKNIFTY28NOV19
05-12-19 09:15,BANKNIFTY05DEC19
12-12-19 09:15,BANKNIFTY12DEC19
19-12-19 09:15,BANKNIFTY19DEC19
26-12-19 09:15,BANKNIFTY26DEC19
02-01-20 09:15,BANKNIFTY02JAN20
09-01-20 09:15,BANKNIFTY09JAN20
16-01-20 09:15,BANKNIFTY16JAN20
23-01-20 09:15,BANKNIFTY23JAN20
30-01-20 09:15,BANKNIFTY30JAN20
06-02-20 09:15,BANKNIFTY06FEB20
13-02-20 09:15,BANKNIFTY13FEB20
20-02-20 09:15,BANKNIFTY20FEB20
27-02-20 09:15,BANKNIFTY27FEB20
05-03-20 09:15,BANKNIFTY05MAR20
12-03-20 09:15,BANKNIFTY12MAR20
19-03-20 09:15,BANKNIFTY19MAR20
26-03-20 09:15,BANKNIFTY26MAR20
01-04-20 09:15,BANKNIFTY01APR20
09-04-20 09:15,BANKNIFTY09APR20
16-04-20 09:15,BANKNIFTY16APR20
23-04-20 09:15,BANKNIFTY23APR20
30-04-20 09:15,BANKNIFTY30APR20
07-05-20 09:15,BANKNIFTY07MAY20
14-05-20 09:15,BANKNIFTY14MAY20
21-05-20 09:15,BANKNIFTY21MAY20
28-05-20 09:15,BANKNIFTY28MAY20
04-06-20 09:15,BANKNIFTY04JUN20
11-06-20 09:15,BANKNIFTY11JUN20
18-06-20 09:15,BANKNIFTY18JUN20
25-06-20 09:15,BANKNIFTY25JUN20
02-07-20 09:15,BANKNIFTY02JUL20
09-07-20 09:15,BANKNIFTY09JUL20
16-07-20 09:15,BANKNIFTY16JUL20
23-07-20 09:15,BANKNIFTY23JUL20
30-07-20 09:15,BANKNIFTY30JUL20
06-08-20 09:15,BANKNIFTY06AUG20
13-08-20 09:15,BANKNIFTY13AUG20
20-08-20 09:15,BANKNIFTY20AUG20
27-08-20 09:15,BANKNIFTY27AUG20
03-09-20 09:15,BANKNIFTY03SEP20
10-09-20 09:15,BANKNIFTY10SEP20
17-09-20 09:15,BANKNIFTY17SEP20
24-09-20 09:15,BANKNIFTY24SEP20
01-10-20 09:15,BANKNIFTY01OCT20
08-10-20 09:15,BANKNIFTY08OCT20
15-10-20 09:15,BANKNIFTY15OCT20
22-10-20 09:15,BANKNIFTY22OCT20
29-10-20 09:15,BANKNIFTY29OCT20
05-11-20 09:15,BANKNIFTY05NOV20
12-11-20 09:15,BANKNIFTY12NOV20
19-11-20 09:15,BANKNIFTY19NOV20
26-11-20 09:15,BANKNIFTY26NOV20
03-12-20 09:15,BANKNIFTY03DEC20
10-12-20 09:15,BANKNIFTY10DEC20
17-12-20 09:15,BANKNIFTY17DEC20
31-12-20 09:15,BANKNIFTY31DEC20
07-01-21 09:15,BANKNIFTY07JAN21
14-01-21 09:15,BANKNIFTY14JAN21
21-01-21 09:15,BANKNIFTY21JAN21
28-01-21 09:15,BANKNIFTY28JAN21
04-02-21 09:15,BANKNIFTY04FEB21
11-02-21 09:15,BANKNIFTY11FEB21
18-02-21 09:15,BANKNIFTY18FEB21
25-02-21 09:15,BANKNIFTY25FEB21
04-03-21 09:15,BANKNIFTY04MAR21
10-03-21 09:15,BANKNIFTY10MAR21
18-03-21 09:15,BANKNIFTY18MAR21
25-03-21 09:15,BANKNIFTY25MAR21
01-04-21 09:15,BANKNIFTY01APR21
08-04-21 09:15,BANKNIFTY08APR21
15-04-21 09:15,BANKNIFTY15APR21
22-04-21 09:15,BANKNIFTY22APR21
29-04-21 09:15,BANKNIFTY29APR21
06-05-21 09:15,BANKNIFTY06MAY21
12-05-21 09:15,BANKNIFTY12MAY21
20-05-21 09:15,BANKNIFTY20MAY21
27-05-21 09:15,BANKNIFTY27MAY21
03-06-21 09:15,BANKNIFTY03JUN21
10-06-21 09:15,BANKNIFTY10JUN21
17-06-21 09:15,BANKNIFTY17JUN21
24-06-21 09:15,BANKNIFTY24JUN21
01-07-21 09:15,BANKNIFTY01JUL21
08-07-21 09:15,BANKNIFTY08JUL21
15-07-21 09:15,BANKNIFTY15JUL21
22-07-21 09:15,BANKNIFTY22JUL21
29-07-21 09:15,BANKNIFTY29JUL21
05-08-21 09:15,BANKNIFTY05AUG21
12-08-21 09:15,BANKNIFTY12AUG21
18-08-21 09:15,BANKNIFTY18AUG21
26-08-21 09:15,BANKNIFTY26AUG21
02-09-21 09:15,BANKNIFTY02SEP21
09-09-21 09:15,BANKNIFTY09SEP21
16-09-21 09:15,BANKNIFTY16SEP21
23-09-21 09:15,BANKNIFTY23SEP21
30-09-21 09:15,BANKNIFTY30SEP21
07-10-21 09:15,BANKNIFTY07OCT21
14-10-21 09:15,BANKNIFTY14OCT21
21-10-21 09:15,BANKNIFTY21OCT21
28-10-21 09:15,BANKNIFTY28OCT21
03-11-21 09:15,BANKNIFTY03NOV21
11-11-21 09:15,BANKNIFTY11NOV21
18-11-21 09:15,BANKNIFTY18NOV21
25-11-21 09:15,BANKNIFTY25NOV21
02-12-21 09:15,BANKNIFTY02DEC21
09-12-21 09:15,BANKNIFTY09DEC21
16-12-21 09:15,BANKNIFTY16DEC21
23-12-21 09:15,BANKNIFTY23DEC21
30-12-21 09:15,BANKNIFTY30DEC21
06-01-22 09:15,BANKNIFTY06JAN22
13-01-22 09:15,BANKNIFTY13JAN22
20-01-22 09:15,BANKNIFTY20JAN22
27-01-22 09:15,BANKNIFTY27JAN22
03-02-22 09:15,BANKNIFTY03FEB22
10-02-22 09:15,BANKNIFTY10FEB22
17-02-22 09:15,BANKNIFTY17FEB22
24-02-22 09:15,BANKNIFTY24FEB22
03-03-22 09:15,BANKNIFTY03MAR22
10-03-22 09:15,BANKNIFTY10MAR22
17-03-22 09:15,BANKNIFTY17MAR22
24-03-22 09:15,BANKNIFTY24MAR22
31-03-22 09:15,BANKNIFTY31MAR22
07-04-22 09:15,BANKNIFTY07APR22
13-04-22 09:15,BANKNIFTY13APR22
21-04-22 09:15,BANKNIFTY21APR22
28-04-22 09:15,BANKNIFTY28APR22
05-05-22 09:15,BANKNIFTY05MAY22
12-05-22 09:15,BANKNIFTY12MAY22
19-05-22 09:15,BANKNIFTY19MAY22
26-05-22 09:15,BANKNIFTY26MAY22
02-06-22 09:15,BANKNIFTY02JUN22
09-06-22 09:15,BANKNIFTY09JUN22
16-06-22 09:15,BANKNIFTY16JUN22
23-06-22 09:15,BANKNIFTY23JUN22
30-06-22 09:15,BANKNIFTY30JUN22
07-07-22 09:15,BANKNIFTY07JUL22
14-07-22 09:15,BANKNIFTY14JUL22
21-07-22 09:15,BANKNIFTY21JUL22
28-07-22 09:15,BANKNIFTY28JUL22
04-08-22 09:15,BANKNIFTY04AUG22
11-08-22 09:15,BANKNIFTY11AUG22
18-08-22 09:15,BANKNIFTY18AUG22
25-08-22 09:15,BANKNIFTY25AUG22
01-09-22 09:15,BANKNIFTY01SEP22
08-09-22 09:15,BANKNIFTY08SEP22
15-09-22 09:15,BANKNIFTY15SEP22
22-09-22 09:15,BANKNIFTY22SEP22
29-09-22 09:15,BANKNIFTY29SEP22
06-10-22 09:15,BANKNIFTY06OCT22
13-10-22 09:15,BANKNIFTY13OCT22
20-10-22 09:15,BANKNIFTY20OCT22
27-10-22 09:15,BANKNIFTY27OCT22
10-11-22 09:15,BANKNIFTY10NOV22
17-11-22 09:15,BANKNIFTY17NOV22
24-11-22 09:15,BANKNIFTY24NOV22
01-12-22 09:15,BANKNIFTY01DEC22
08-12-22 09:15,BANKNIFTY08DEC22
15-12-22 09:15,BANKNIFTY15DEC22
22-12-22 09:15,BANKNIFTY22DEC22
29-12-22 09:15,BANKNIFTY29DEC22
05-01-23 09:15,BANKNIFTY05JAN23
12-01-23 09:15,BANKNIFTY12JAN23
19-01-23 09:15,BANKNIFTY19JAN23
25-01-23 09:15,BANKNIFTY25JAN23
02-02-23 09:15,BANKNIFTY02FEB23
09-02-23 09:15,BANKNIFTY09FEB23
16-02-23 09:15,BANKNIFTY16FEB23
23-02-23 09:15,BANKNIFTY23FEB23
02-03-23 09:15,BANKNIFTY02MAR23
09-03-23 09:15,BANKNIFTY09MAR23
16-03-23 09:15,BANKNIFTY16MAR23
23-03-23 09:15,BANKNIFTY23MAR23
29-03-23 09:15,BANKNIFTY29MAR23
06-04-23 09:15,BANKNIFTY06APR23
13-04-23 09:15,BANKNIFTY13APR23
20-04-23 09:15,BANKNIFTY20APR23
27-04-23 09:15,BANKNIFTY27APR23
04-05-23 09:15,BANKNIFTY04MAY23
11-05-23 09:15,BANKNIFTY11MAY23
18-05-23 09:15,BANKNIFTY18MAY23
25-05-23 09:15,BANKNIFTY25MAY23
01-06-23 09:15,BANKNIFTY01JUN23
08-06-23 09:15,BANKNIFTY08JUN23
15-06-23 09:15,BANKNIFTY15JUN23
22-06-23 09:15,BANKNIFTY22JUN23
28-06-23 09:15,BANKNIFTY28JUN23
06-07-23 09:15,BANKNIFTY06JUL23
13-07-23 09:15,BANKNIFTY13JUL23
20-07-23 09:15,BANKNIFTY20JUL23
27-07-23 09:15,BANKNIFTY27JUL23
03-08-23 09:15,BANKNIFTY03AUG23
10-08-23 09:15,BANKNIFTY10AUG23
17-08-23 09:15,BANKNIFTY17AUG23
24-08-23 09:15,BANKNIFTY24AUG23
31-08-23 09:15,BANKNIFTY31AUG23
06-09-23 09:15,BANKNIFTY06SEP23
13-09-23 09:15,BANKNIFTY13SEP23
20-09-23 09:15,BANKNIFTY20SEP23
28-09-23 09:15,BANKNIFTY28SEP23
04-10-23 09:15,BANKNIFTY04OCT23
11-10-23 09:15,BANKNIFTY11OCT23
18-10-23 09:15,BANKNIFTY18OCT23
26-10-23 09:15,BANKNIFTY26OCT23
01-11-23 09:15,BANKNIFTY01NOV23
08-11-23 09:15,BANKNIFTY08NOV23
15-11-23 09:15,BANKNIFTY15NOV23
22-11-23 09:15,BANKNIFTY22NOV23
30-11-23 09:15,BANKNIFTY30NOV23
06-12-23 09:15,BANKNIFTY06DEC23
13-12-23 09:15,BANKNIFTY13DEC23
20-12-23 09:15,BANKNIFTY20DEC23
28-12-23 09:15,BANKNIFTY28DEC23
